x_1, y_1, z_10.989380,0.992204,0.468019
0.980188,0.985457,0.440191
0.971941,0.979403,0.415100
0.964338,0.973822,0.391866
0.957185,0.968571,0.369915
0.950351,0.963555,0.348862
0.943748,0.958708,0.328441
0.937313,0.953984,0.308465
0.931000,0.949350,0.288799
0.924778,0.944783,0.269348
0.918624,0.940265,0.250038
0.912519,0.935783,0.230819
0.906451,0.931329,0.211651
0.900411,0.926896,0.192505
0.894392,0.922477,0.173361
0.888388,0.918070,0.154202
0.882396,0.913671,0.135016
0.876412,0.909279,0.115793
0.870435,0.904892,0.096528
0.864463,0.900508,0.077215
0.858495,0.896127,0.057851
0.852529,0.891747,0.038431
0.846565,0.887370,0.018956
0.840603,0.882993,-0.000579
